iou,mse,ssim
0.9948805460750854,0.0005463819252327085,0.9936747999183831
0.9814070351758793,0.0007692155195400119,0.9900551426746759
0.9935701163502756,0.0005663851043209434,0.9945472091307316
0.991701244813278,0.0008364907116629183,0.9813672403785857
0.9949313276651406,0.0011168717173859477,0.9843936872569323
0.9821499404998016,0.0013064760714769363,0.977405782220978
0.9845938375350141,0.0007943662931211293,0.9940086730939366
0.9693461241592237,0.006416685879230499,0.9527851952124047
0.965828191741813,0.0019515461754053831,0.9772383202964922
0.9467438494934877,0.004186909645795822,0.9661776083486657
0.9800399201596807,0.001282359124161303,0.9836172988080218
0.9388434756282168,0.004477808717638254,0.968822694350436
0.9808638600328048,0.001701607252471149,0.9840834949934104
0.9839836924868958,0.0016673685749992728,0.9831062239137881
0.9149692854833495,0.01225892174988985,0.9418049855689773
0.979518300777546,0.0024425454903393984,0.9709672585372892
0.984009009009009,0.0018717949278652668,0.976216967560133
0.9269289729177312,0.006341743748635054,0.9584486346475775
0.9575438596491228,0.0027300468645989895,0.9633794103242007
0.9671892088953701,0.002187007572501898,0.9843793764275288
0.9520648967551623,0.0015020867576822639,0.9842998738495901
0.9964507542147294,0.0004508947895374149,0.990468912167634
0.9777218828602228,0.0013891853159293532,0.9881429211093288
0.9654329608938548,0.0022668640594929457,0.9822868063133844
0.9580771380659586,0.001833875197917223,0.9663695060238953
0.9814241486068112,0.0012339376844465733,0.9852415283975973
0.8957931300656118,0.005955932661890984,0.962943808466023
0.9585505735140771,0.003766218665987253,0.9715142990775867
0.9891843172600271,0.0006949990056455135,0.9924791336046425
0.9909465020576131,0.0009716827771626413,0.9845227861882239
0.9278350515463918,0.0018978123553097248,0.9841682712091051
0.9866071428571429,0.0005633115652017295,0.9889000754979188
0.9719144550373615,0.0024784898851066828,0.976780516837252
0.9776706419690434,0.002241340931504965,0.9731051422197392
0.9085118702953098,0.0038067952264100313,0.9639960929271945
0.9890173410404625,0.0017052771290764213,0.9793457464801933
0.983739837398374,0.0012783820275217295,0.99084161078238
0.9937568857877341,0.0005158442654646933,0.9942325143177183
0.9893842887473461,0.001133403624407947,0.9881650016770291
0.9555398729710657,0.003267847001552582,0.9735734696373751
0.9960882928192233,0.0005783293745480478,0.9938542458030631
0.9918032786885246,0.00043188792187720537,0.9948474584396786
0.9830280172413793,0.001610205159522593,0.9849470623241533
0.9959304476507584,0.0002954835072159767,0.9950891351284289
0.9844009293063392,0.0013346575433388352,0.9801650429597484
0.9962010520163647,0.00036672918940894306,0.9943997348406785
0.9798348377184559,0.0028806901536881924,0.9729151557441835
0.9075342465753424,0.0006641991203650832,0.9856673505422646
0.9921752738654147,0.00033490301575511694,0.982330637205578
0.9455445544554455,0.0018932725070044398,0.9837824749250498
0.9205260148656375,0.0033443300053477287,0.9735757468687106
0.9940284795590262,0.0007087865960784256,0.9929717458561176
0.9516987310683586,0.0028201802633702755,0.9692010275537576
0.9612277867528272,0.0017611226066946983,0.9912795742335376
0.9647749510763209,0.002973944181576371,0.955996475174437
0.9705407586763519,0.003431976307183504,0.9658573434622936
0.9816053511705686,0.0003199717903044075,0.994068977323009
0.9447388342165026,0.0015907521592453122,0.9732612061223931
0.9293893129770993,0.0017277253791689873,0.9624780772087728
0.9357541899441341,0.0026293909177184105,0.9683473554665151
0.9961367863785949,0.0011201505549252033,0.9788647223010052
0.9506437768240343,0.002274586819112301,0.9807949568681364
0.9985742800114058,0.0005019837990403175,0.9870946821031829
0.9624624624624625,0.0007655481458641589,0.9821187011149459
0.9861820366476419,0.0013898697216063738,0.9851271203851569
0.9523434423001181,0.0030662696808576584,0.9684568692228406
0.95625,0.0004509283462539315,0.9902994551848999
0.971883786316776,0.0008158011478371918,0.9874663960006753
0.9650077760497667,0.0021429751068353653,0.9873065617930075
0.9753846153846154,0.0010544118704274297,0.9838620670420217
0.9468397844194023,0.010428063571453094,0.947900546739419
0.8313238909048344,0.032440103590488434,0.8714014185934214
0.9720558882235529,0.000936753349378705,0.991221915581533
0.9919432188758872,0.0014019958907738328,0.9964439511013988
0.9679166666666666,0.002054372103884816,0.9805259947031801
0.920249653259362,0.00273417541757226,0.9760769374635884
0.9143527571372703,0.0051343003287911415,0.9648417673039354
0.9028362819432744,0.008063824847340584,0.9316893037286575
0.8925802879291251,0.0023156043607741594,0.9416812420939581
1.0,2.4697204935364425e-05,0.9979655413323336
0.9903510231242721,0.0018604695796966553,0.9648309295593698
0.9668289713937919,0.002651606686413288,0.9712557161316199
0.9770408163265306,0.0017002118984237313,0.9887075148325273
0.9399830938292477,0.0017884286353364587,0.9785053589854845
0.9985855728429985,0.00031228948500938714,0.9923029216997888
0.8764172335600907,0.002393941394984722,0.980550811667122
0.9919390953873712,0.0010077490005642176,0.9813866062552539
0.9478908188585607,0.001912756240926683,0.9737036431244018
0.9336162473476811,0.005366648081690073,0.9439264123101805
0.9730108657553452,0.0022271140478551388,0.9809341736393671
0.9749707602339182,0.002663348102942109,0.9764967963050161
0.9836787089675408,0.0022730124182999134,0.985745852356463
0.9795680093403386,0.0010057702893391252,0.9824472688264579
0.9608504893688828,0.0026552346535027027,0.9822228835208205
0.9866057838660578,0.0015454982640221715,0.9888335410874634
0.9865418373317729,0.0013356716372072697,0.9841184873866033
0.9741558982909546,0.0032025484833866358,0.9687404551191307
0.9848060775689724,0.0012309161247685552,0.9859641364984424
0.9294361812521619,0.0045442404225468636,0.9720880164676358
0.9680940386230059,0.0010095094330608845,0.9867874066178773
0.9844285269386484,0.0011144105810672045,0.9806436937583064
0.985756517065305,0.0018563137855380774,0.9880133927374279
0.9520271704521333,0.010308678261935711,0.928571306251589
0.9864066193853428,0.0005174519028514624,0.994680752673847
0.995576199955762,0.000666813226416707,0.9881080403355017
0.9706257982120051,0.0022334009408950806,0.9903385865967432
0.9888607594936709,0.0007409948157146573,0.9937934020133414
0.9373297002724795,0.0020721806213259697,0.9874430028386911
0.9997002622705133,0.0002798983477987349,0.9910608240922241
0.9845739910313901,0.002134074689820409,0.9795307409417888
0.9544964028776979,0.006162270903587341,0.9779077640872211
0.9804560260586319,0.0003626689431257546,0.9922127545506215
0.967988972277531,0.005156275350600481,0.9667114917259646
0.9964044943820225,0.000936784315854311,0.9766423939508089
0.974559686888454,0.0012070885859429836,0.9877731006816167
0.927888153053716,0.002307589165866375,0.9653482747067382
0.9916040653999116,0.0006185452220961452,0.9956094612774227
0.967966573816156,0.0018555994611233473,0.9702131920954583
0.9594003747657714,0.0015365302097052336,0.9869427073456567
0.9486011711125569,0.00614212779328227,0.9463963601162934
0.9554455445544554,0.003648146288469434,0.9782111313123731
0.9247412982126059,0.005802425555884838,0.9470592915279151
0.9823955816361754,0.0015339921228587627,0.969317831948959
0.8332448220924057,0.0070506492629647255,0.8996071955318414
0.9282735613010842,0.0019365698099136353,0.9812893757185092
0.9906832298136646,0.000467691890662536,0.9955458601933208
0.7919354838709678,0.017911948263645172,0.9188959666903636
0.9479505530253741,0.004027461167424917,0.9864699782878675
0.9436807095343681,0.002929602051153779,0.9780155394093843
0.9678589942975635,0.0015281511005014181,0.9346147683531636
0.9633333333333334,0.0005801241495646536,0.9901646567625119
0.9859943977591037,0.0006677081692032516,0.9921884744422773
0.9782315320072758,0.009456533938646317,0.976203792176116
0.947395042994436,0.0023813946172595024,0.9750838798762383
0.9823242867084203,0.0031930345576256514,0.9736776746462713
0.9933748243324634,0.0008970293565653265,0.9900153048354139
0.9508362899138368,0.004817960783839226,0.982276563546266
0.9862590175197526,0.0013245863374322653,0.9830577908544303
0.9275301957517701,0.008462939411401749,0.9467345381172567
1.0,0.00012658993364311755,0.9972398075731155
0.972972972972973,0.000760827271733433,0.9826384375152994
0.9865401588702559,0.001328242477029562,0.9901201702395525
0.97363216875412,0.0021603775676339865,0.9888709664863625
0.9722222222222222,0.0008306437521241605,0.9826091014750312
0.98809922896413,0.0020773985888808966,0.984599168161749
0.9698795180722891,0.0035077794454991817,0.9529976423488798
0.9846889952153111,0.0008266855729743838,0.9931999777797813
0.9232142857142858,0.0027990511152893305,0.9620041328870621
0.9303643724696357,0.002117567928507924,0.9743498496115794
0.910913140311804,0.007822725921869278,0.9604876436428365
0.9667840966280825,0.0018927480559796095,0.9605310075325624
0.9909733124018838,0.0008329807315021753,0.9930443861088636
0.9377845220030349,0.001878683571703732,0.9635996009095438
0.9776834826339776,0.003918249625712633,0.990188105051625
0.9966078697421981,0.0003027224156539887,0.9919934450135954
0.9652777777777778,0.001166424946859479,0.9747121585899242
0.999677523379555,0.0002951700007542968,0.9956708521867652
0.925826028320971,0.0026261284947395325,0.9796271810585216
0.9865900383141762,0.0004056038160342723,0.984969989833467
0.8943661971830986,0.004604320041835308,0.9678362183985508
0.9478764478764479,0.0007621567929163575,0.9838902539446918
0.9910011248593926,0.0005857421201653779,0.9913145911062125
0.9936758893280633,0.00033929164055734873,0.9935565862687431
0.8292787025181392,0.009021916426718235,0.8983195055733775
0.9978225367446925,0.0006585057708434761,0.9881434721272211
0.9640243902439024,0.0013907975517213345,0.9874767828112977
0.9793762575452716,0.0012750434689223766,0.9908474226579503
0.9831365935919055,0.0016153607284650207,0.9794319090745938
0.9952718676122931,0.0006762095727026463,0.9905068690390465
0.9832382310984308,0.001280125230550766,0.990822624074502
0.9876084262701363,0.0003296120557934046,0.9940622497573451
0.971937439197785,0.008537683635950089,0.9373343076047718
0.9604010025062657,0.003550967900082469,0.9836893166993763
0.9368932038834952,0.002435343572869897,0.9796048971907358
0.9756894049346879,0.0017594245728105307,0.9913205010426958
0.8622552329507089,0.004743441939353943,0.9713669086602428
0.9860788863109049,0.0003942058247048408,0.9873684152658871
0.9979767324228629,0.00023107949527911842,0.9971527274100281
0.9861973775017253,0.0005408092983998358,0.9889998859409892
0.9762228260869565,0.0010894781444221735,0.9883944135267642
0.939156626506024,0.0023739063180983067,0.9714500864746993
0.9775438596491228,0.0009785405127331614,0.9891641954075624
0.9227272727272727,0.0022298155818134546,0.9796157932690898
0.988181997242466,0.0015963895712047815,0.9806532696078653
0.940254652301665,0.001602811273187399,0.9729044662879422
0.940708316752885,0.003551919013261795,0.9698925848899622
0.9103720405862458,0.0038515846244990826,0.968042249167395
0.9912929908576404,0.0005952745559625328,0.9892574180392056
0.9907801418439717,0.0009063468314707279,0.9938406501463903
0.954360228198859,0.0026034428738057613,0.9816147186118742
0.9734129137276181,0.001432782388292253,0.9771284339045506
0.9957081545064378,0.00014660315355286002,0.9958674081777341
0.992121104815864,0.002692797686904669,0.987983684911568
0.959087332808812,0.0047387476079165936,0.9512228829080711
0.993103448275862,0.0003853788075502962,0.9916241479730102
0.9612713675213675,0.0033011273480951786,0.9741430017663413
0.943593875906527,0.00500135775655508,0.974090161833797
0.7971781305114638,0.0051079364493489265,0.9688532307081165
0.9810598428369938,0.0021889160852879286,0.9801063528882961
0.9990138067061144,0.000286547583527863,0.9909646791235762
0.983679525222552,0.00099239032715559,0.9926589849279848
0.9801192842942346,0.000573983823414892,0.9607075836746185
0.9487799959669289,0.005609423387795687,0.9542550797712399
0.9878561419897244,0.0008062318083830178,0.9920950977599282
0.9771376314586191,0.0013746967306360602,0.9787025208899596
0.8925818882466281,0.00505381915718317,0.9772718815733419
0.9577205882352942,0.0014105197042226791,0.9896638643702377
0.931439764936337,0.00835881195962429,0.9344995498377557
0.9691599539700806,0.0031323195435106754,0.9762940319014854
0.9935936546674802,0.001063707866705954,0.9934070884318742
0.9657943925233645,0.0047622863203287125,0.9792536627330037
0.9487900956668542,0.0022054226137697697,0.9663033747354474
0.9997807017543859,0.00040831638034433126,0.9959552885643672
0.9720730397422127,0.0006958829471841455,0.9821595033029838
0.9069478908188585,0.0035663810558617115,0.9415776073197156
0.8996655518394648,0.002951056929305196,0.9726466313815438
0.9837209302325581,0.0005005503771826625,0.9912950388743937
0.8494562106468231,0.017806757241487503,0.9273614910402621
0.9683333333333334,0.00045214727288112044,0.9826486488409917
0.9842612493933302,0.005166755057871342,0.9810654999750039
0.9972843305874898,0.000950078887399286,0.9830938055028637
0.98992673992674,0.0009231145377270877,0.9777173012401373
0.934052757793765,0.0028701857663691044,0.9657753483808835
0.9701006512729425,0.002505526877939701,0.9761517865781517
1.0,0.00014117089449428022,0.9966738359399382
0.9202485758674263,0.003576588351279497,0.938270860229507
0.994341147938561,0.00032221467699855566,0.9947550144459066
0.9029927760577915,0.002233012579381466,0.9758413711502173
1.0,8.985582098830491e-05,0.9976273212157245
0.9627851140456183,0.0015194478910416365,0.9900108344737881
0.9930327868852459,0.0006620733183808625,0.9950102659515047
0.9837775202780996,0.0010407238733023405,0.9807240137259546
0.9826732673267327,0.000404884951421991,0.9961540413969883
0.8058918482647296,0.010768749751150608,0.8328808624139062
0.852054794520548,0.008610382676124573,0.9454172878344899
0.9224171539961014,0.004654295276850462,0.9706433753025591
0.9131175468483816,0.002246276941150427,0.9766610352081467
0.995949594959496,0.00044464407255873084,0.9937918526623395
0.9571122230164403,0.001659010536968708,0.9841106238474413
0.8065433854907539,0.0063271778635680676,0.8029321158394056
0.9616842105263158,0.002390963491052389,0.977319828874027
0.990273556231003,0.0008533784421160817,0.9957577279767024
0.9984281672430053,0.000248552969424054,0.9946669508204115
0.9983556495184402,0.0004137182841077447,0.9892217023866289
0.9726735598227474,0.0016105170361697674,0.9884349395501495
0.9993429697766097,0.00043377926340326667,0.9965812344056262
0.9832053742802304,0.001452122232876718,0.9905395873783074
0.958980044345898,0.0010444936342537403,0.9798529637692264
0.9643636363636363,0.0010928886476904154,0.9891936848693605
0.9178605539637058,0.0042081568390131,0.9766838603554316
0.9967880085653105,0.00035073875915259123,0.9924109611526598
0.9861371300112401,0.0011496010702103376,0.9910071979438103
0.9894459102902374,0.00038165273144841194,0.9875806607903904
0.9873621941382092,0.0015142763732001185,0.9782467879307715
0.990728476821192,0.0008080893894657493,0.979300311475464
0.9942473633748802,0.0005881444085389376,0.9939861447183448
0.9504654255319149,0.0037704796995967627,0.9599067583091866
0.9503128450496872,0.003085382515564561,0.9771055523697011
0.9402547957241177,0.009320272132754326,0.9099673204448547
0.9724264705882353,0.0013445871882140636,0.981882190831517
0.8377535101404057,0.00240871193818748,0.9470152141993156
0.9433695139216611,0.003039340488612652,0.9695688069845297
0.976982680036463,0.002437122166156769,0.9811493334894856
0.965,0.000803315662778914,0.9921723766524062
0.9974987493746873,0.0003512002294883132,0.9960073218192225
0.9168260038240917,0.0020625402685254812,0.9789829992990344
0.9556437071763433,0.0031947519164532423,0.9736375043553374
0.9948717948717949,0.0006072479300200939,0.9871220025966503
0.9797297297297297,0.0008250476676039398,0.9860940488321381
0.9940025252525253,0.0004721779259853065,0.9951850761782305
0.9542809642560266,0.0012307103024795651,0.9774892055577546
0.9974226804123711,0.0002880904357880354,0.9959421799880731
0.9899497487437185,0.0016128788702189922,0.9758963157171913
0.78,0.003739411709830165,0.931466898379673
0.8783679753656659,0.0038424311205744743,0.9328183523547678
0.9858002406738868,0.0017409534193575382,0.9828749610770133
0.8631090487238979,0.002470267005264759,0.9752577173558046
0.9148247978436658,0.0034669889137148857,0.9780457382082315
0.9967868618350589,0.0007187310256995261,0.9947262607750806
0.9642609299097848,0.002093988936394453,0.9908362103002119
0.9916259595254711,0.00041366004734300077,0.9915386410615297
0.9917606244579358,0.0005681365728378296,0.9950403510052602
0.9848523748395379,0.0016601232346147299,0.9944804395373702
0.9501779359430605,0.0016258432297036052,0.9730541386373878
0.9307403616513136,0.004671904258430004,0.9798723533929717
0.990137731678286,0.0015290593728423119,0.9936158914680341
0.7984356197352587,0.007210214622318745,0.9275580918859444
0.9166029074215761,0.005114533007144928,0.9690523248922621
0.993734335839599,0.0008128863992169499,0.9915466942481234
0.9921705337752886,0.0034443975891917944,0.9256384680648705
0.9920948616600791,0.00033273984445258975,0.9947949002207164
0.9937810945273632,0.0008178188581950963,0.9819511798017272
0.9967667436489608,0.0005530600319616497,0.9887497435427274
0.9745042492917847,0.0012622266076505184,0.9876000373066801
0.9892857142857143,0.0003325034922454506,0.9944573754664306
0.9738933030646992,0.0026342112105339766,0.9694421531497371
0.9580626107501476,0.0017403601668775082,0.9791956764338561
0.9783366533864541,0.002460263669490814,0.982793018350244
0.9920122887864823,0.0008980461279861629,0.99310645470985
0.8477297895902547,0.00656674662604928,0.9450327049615684
0.9274691358024691,0.0012487430358305573,0.9614692760737752
0.9800469483568075,0.0011341770878061652,0.9863859864354944
0.9912683823529411,0.0017365225357934833,0.9885565547564344
0.9399367755532139,0.0013376908609643579,0.9769496020714873
0.9743000417885499,0.0027660212945193052,0.9821724583083562
0.9979035639412998,0.0002014555939240381,0.9956686864428904
0.9413431567016152,0.005221629049628973,0.9815867879099339
0.9835616438356164,0.001018322305753827,0.9854696362350986
0.9368482039397451,0.0027841548435389996,0.9779952169876739
0.9658744667885436,0.0013110408326610923,0.978290797484162
0.9335,0.006534392945468426,0.9676356866214922
0.9738406658739596,0.0005912220221944153,0.9950101081239489
0.8826259946949602,0.00830151792615652,0.934186948466032
0.9675392670157068,0.003091932274401188,0.9831727437366271
0.9853479853479854,0.0016795287374407053,0.9920659686347373
0.9548047389205792,0.0027243413496762514,0.962583811551404
0.8574144486692015,0.0034091302659362555,0.97898866419605
0.9979654120040692,0.00013837538426741958,0.9958037644118243
0.9866262482168331,0.001927947741933167,0.979317618521857
0.9758220502901354,0.0007413882995024323,0.9799458099456735
0.9739540607054963,0.0030714222230017185,0.9687930487735706
0.9841388784813289,0.003979230299592018,0.9570393462382786
0.9879003558718861,0.000593910226598382,0.9891727387175708
0.9916890080428954,0.0009071255335584283,0.9891043395274987
0.9284201609487506,0.003823956474661827,0.9549968577626655
0.9701443569553806,0.0022762687876820564,0.978778245160902
0.9382022471910112,0.002467440441250801,0.9731152666521797
0.9787535410764873,0.002277471823617816,0.9860659957547857
0.9527687296416938,0.0014427623245865107,0.9681125653614361
0.8245243128964059,0.011411027051508427,0.9100262835323123
0.9714052287581699,0.004309444688260555,0.9545123597116634
0.9727675744141862,0.0023192684166133404,0.9724559435452772
0.9577103801794105,0.0021845644805580378,0.9880524682373294
0.984267453294002,0.0009098225273191929,0.9911761139143768
0.9667097608274079,0.0023896642960608006,0.9818333835638956
0.9975045372050817,0.0013880080077797174,0.9875607497591614
0.9934337582078022,0.0007353303954005241,0.9935214702480334
0.9921259842519685,0.00040266153519041836,0.9904590499951048
0.9556692242114238,0.0012968515511602163,0.9709189180501272
0.9841463414634146,0.00032784236827865243,0.9948654410204529
0.9904831625183016,0.0005856322823092341,0.9944866790140713
0.9583196586806695,0.0029749302193522453,0.9839011291681696
0.9467889908256881,0.005397088825702667,0.956875529332089
0.9577373211963589,0.003495713695883751,0.9837676808138407
0.9859208523592086,0.0012189310509711504,0.9853765323414695
0.8025751072961373,0.0029178722761571407,0.9184411163429245
0.985567671584349,0.0012034536339342594,0.9877356847836134
0.9966273187183811,0.00015963386977091432,0.9961919216854732
0.9851411589895989,0.000610490154940635,0.9930577690432042
0.9795081967213115,0.00039152553654275835,0.9883756811984531
0.9858335441436883,0.001559182652272284,0.9920744842528632
0.983503534956795,0.0015549679519608617,0.9846094842235833
0.9446916719643992,0.001957625849172473,0.9668468044796293
0.9942667471333736,0.000663154642097652,0.9970430830763022
0.998991935483871,0.00022885324142407626,0.994837807055195
0.9611111111111111,0.0017534331418573856,0.9583619671314731
0.9220272904483431,0.0009792736964300275,0.9860774377524716
0.9050901378579003,0.004205673933029175,0.9718080637677929
0.960533755512835,0.007741065695881844,0.9502593960539317
0.9009720534629405,0.00401156023144722,0.9667286156159648
0.910267471958585,0.0023662359453737736,0.9757902295774651
0.9923595505617977,0.0006904556648805737,0.9944683330246866
0.9577814569536424,0.0012334000784903765,0.9943010379356345
0.9504553734061931,0.0062728989869356155,0.9560381957680211
0.9774859287054409,0.001089120632968843,0.9855374808927405
0.982170542635659,0.0006493459222838283,0.9844723590827542
0.9808080808080808,0.0007116195629350841,0.9893049028376969
0.9559633027522936,0.001228691777214408,0.9808701753393453
0.9862980769230769,0.0015393797075375915,0.9871075175687478
0.9937444146559428,0.00031808356288820505,0.995410935842178
0.9587696335078534,0.0017464905977249146,0.986342315012709
0.941717791411043,0.001058315858244896,0.9776116720352578
0.928136419001218,0.001439557527191937,0.9748061312444047
0.9625810253388333,0.0030145219061523676,0.9748630522185737
0.9348091336935681,0.008228935301303864,0.9380253079818818
0.9795501022494888,0.0011618512216955423,0.9745904817935788
0.9349462365591398,0.002557717729359865,0.977985213204339
0.9889769204271444,0.0008618385763838887,0.9899702782127169
0.9865612648221344,0.0010662104468792677,0.9871071738470879
0.835423197492163,0.00254798773676157,0.9547258004633674
0.9693285437966289,0.0029105411376804113,0.9767694585613865
0.9505692031156381,0.00401653628796339,0.9764559884469676
0.9990049751243781,0.0004582550609484315,0.9906523252919266
0.9992283950617284,0.00025444847415201366,0.9938274484110994
0.9791811242192922,0.0008307707612402737,0.9931907612532317
0.9689018464528668,0.0008757314644753933,0.9855288220619497
0.9924736578023081,0.0007744997856207192,0.9901198429801348
0.9621873182082606,0.0016233011847361922,0.9758429707595684
0.9405306495882891,0.003111381083726883,0.9616534791252642
0.9843037974683544,0.0016750311478972435,0.9894383683200659
0.9847542924807579,0.0035234722308814526,0.9905546777535468
0.8830941547077353,0.0074205296114087105,0.9293743551841223
0.892018779342723,0.008373131044209003,0.974572069776075
0.93921139101862,0.0030119263101369143,0.9869998842728367
0.9280130293159609,0.0052822246216237545,0.9602527844815029
0.9952884514710502,0.0010896770982071757,0.9835199861647258
0.946969696969697,0.0009504203335382044,0.9720111446051637
0.9790243902439024,0.0012630510609596968,0.9819649831098836
0.9616707616707617,0.0016458983300253749,0.9913653526661106
0.9901419558359621,0.0009070127853192389,0.987652425296277
0.889344262295082,0.0012940989108756185,0.9723307239544112
0.953340402969247,0.0011043547419831157,0.9880497190280959
0.9728562615669339,0.0025176526978611946,0.9836815269485353
0.9389920424403183,0.000936466152779758,0.9883665825921912
0.9940878378378378,0.0004236168460920453,0.9965160522921794
0.951171875,0.0011984162265434861,0.9868055515926242
0.9767588932806324,0.004001314751803875,0.9701308334083203
0.9899441340782122,0.00037028256338089705,0.9959941459324689
0.9911591355599214,0.0007259094854816794,0.9872934883662826
0.9691712073415544,0.005746179725974798,0.9787169215399022
0.9058196357174589,0.004908747971057892,0.9680170666053809
0.9783236994219653,0.0022166899871081114,0.993739869193992
0.9833860759493671,0.0006034970283508301,0.9902376246818798
0.9072512647554806,0.0037665327545255423,0.9582514972782863
0.9936095650381365,0.001030164654366672,0.9895479032691503
0.9687814702920443,0.0008436236530542374,0.9886917169599831
0.9379068602904357,0.003107574302703142,0.974789605740848
0.9390807723687788,0.005297844763845205,0.9831874635661926
0.9302908726178536,0.0032644039019942284,0.9269419204057053
0.8772791023842917,0.0038734949193894863,0.939858673149777
0.9786110554107346,0.007226933259516954,0.9502611539373864
0.9984912492456246,0.0004152426845394075,0.9972367602199674
0.9906508450197771,0.0009290754096582532,0.9899265785874316
0.9480642115203022,0.0011947599705308676,0.9891439009322482
0.9772318753744758,0.0012534137349575758,0.9880000009455151
0.9281045751633987,0.002979924203827977,0.9783213575324669
0.9835600907029478,0.0007450699340552092,0.9923575444344203
0.9818615751789976,0.0011649278458207846,0.991020476141131
0.9600246002460024,0.0015121873002499342,0.9834915514892769
0.9897735573411249,0.0004222847055643797,0.9936510119378711
0.9755344418052256,0.0028080414049327374,0.9652266401085193
0.94994994994995,0.003762623993679881,0.9463901258301411
0.9293286219081273,0.0014599637361243367,0.9751026939145486
0.9590382902938558,0.0012435212265700102,0.9753545035017148
0.981062919975565,0.000750539475120604,0.9937019491985685
0.9726378794356563,0.0016850342508405447,0.9846327374701067
0.981888745148771,0.0009327479056082666,0.9860767410752462
0.9875239923224568,0.00034913321724161506,0.9893694043398634
0.9074712643678161,0.0034472655970603228,0.9668671356909421
0.9370262390670554,0.0027904792223125696,0.9662428587108545
0.9588235294117647,0.001741783577017486,0.9802294775706184
0.9444911690496215,0.0019618752412497997,0.9769326377816022
0.9572519083969465,0.0007216301746666431,0.9854783478813117
0.9430740037950665,0.0008725510560907423,0.9837306716552406
0.971712158808933,0.001545354025438428,0.9797405739861117
0.9961816720257235,0.0008289858233183622,0.9973318169024348
0.9453004622496148,0.0018267340492457151,0.9851887105700311
0.915680473372781,0.0025911915581673384,0.9628268777013375
0.8801204819277109,0.004450139123946428,0.9719273978743775
0.9646084337349398,0.0020746132358908653,0.9957101481240273
0.9504347826086956,0.0014450567541643977,0.9827914074431151
0.9425717852684145,0.0012224128004163504,0.9780997535212546
0.934876989869754,0.0010717319091781974,0.9841169849623252
0.9987995198079231,0.0001186445661005564,0.9959652182523474
0.9821896280775275,0.002773366402834654,0.9884971610811258
0.9422922789206519,0.005050220992416143,0.9732039411614325
0.9912974683544303,0.0008504209108650684,0.9938327623275814
0.9178403755868545,0.0007427958771586418,0.9865496726824552
0.9464831804281345,0.0009123572963289917,0.9523127779203079
0.9770279971284996,0.0010055748280137777,0.9884296243192728
0.992822966507177,0.0009326860308647156,0.9838669516114149
0.9893924783027965,0.00035557663068175316,0.9934178398447376
0.9026490066225166,0.003304088255390525,0.9499705335996597
0.9498412698412698,0.0017231598030775785,0.9851173133357565
0.9734927234927235,0.0013704936718568206,0.9803233393712982
0.9870915691811214,0.0012084037298336625,0.994380144420264
0.9144391007717257,0.017405912280082703,0.9289395467181426
0.9932083672914969,0.0012167948298156261,0.9937378565732944
0.9114232209737828,0.011755743995308876,0.9209353351567531
0.9679241021007454,0.003201722865924239,0.9709008615563429
0.9400966183574879,0.001554255373775959,0.9831402519666318
0.9892066918510524,0.0006895433180034161,0.9911035699039893
0.9940029985007496,0.0007702505681663752,0.9896471612600761
0.9539375928677564,0.0015726136043667793,0.979940336409934
0.9969427459699833,0.0003848266205750406,0.989784369229184
0.9951004409603136,0.0008306270465254784,0.9798181110898777
0.9894039735099338,0.0004316316335462034,0.9917574986666791
0.9579020013802623,0.0015697312774136662,0.9792274129044474
0.9801734820322181,0.0005086295423097908,0.9861536894847611
0.8652157311951126,0.008448806591331959,0.9383354875305319
0.9683501683501684,0.0012999156024307013,0.9872200410571088
0.951715374841169,0.0019294130615890026,0.970173615022079
0.957288765088208,0.0030104212928563356,0.9686220429559703
0.9510567296996663,0.0012022826122120023,0.9799170512423133
0.9616775126536515,0.0011893183691427112,0.9904728657845098
0.8792307692307693,0.014067251235246658,0.9085116770855883
0.9743888242142026,0.0005421546520665288,0.9954462967936489
0.961926091825308,0.0017457074718549848,0.9840025823173659
0.9824868651488616,0.0010950968135148287,0.988365924048198
0.9900990099009901,0.001111532561480999,0.9910611053142525
0.9588928473554399,0.007134098559617996,0.9880193679011524
0.9341637010676157,0.0020570666529238224,0.9816672288013939
0.9448319594166138,0.0020363712683320045,0.9738471294149337
0.9927385892116183,0.00024785962887108326,0.9962427964257131
0.9961221522055259,0.000330536684487015,0.9950685144483583
0.9969817315329627,0.0007212171913124621,0.9894231635412478
0.9818427660807417,0.0025553442537784576,0.9822054303958988
0.919127669241254,0.004451527260243893,0.9348044481304779
0.7737730061349694,0.007099697832018137,0.8928565500095234
0.9893979553199546,0.0014687948860228062,0.9939563606473133
0.9265785609397944,0.0011813988676294684,0.9894615651762976
0.9343122102009274,0.002101781778037548,0.9840520859281279
0.9792970630717381,0.0009281565435230732,0.9934315087066158
0.9289867109634552,0.0038759999442845583,0.9543519149182415
0.9943744374437443,0.0008142250590026379,0.9827103608067201
0.8421052631578947,0.006629436742514372,0.9367187272090373
0.9522088353413655,0.002797545865178108,0.9800744604398299
0.8748159057437408,0.00184394302777946,0.9706289136815348
0.9194711538461539,0.003207165515050292,0.9511880005569633
0.9531374106433678,0.003961649257689714,0.9750356401129617
0.9892550143266475,0.00043008249485865235,0.993795721533238
